id,countryCode,name,city,address,postalCode,latitude,longitude,updated,comment
1404,LT,Maisto ir pramonės prekės,Pilviškiai,Vasario 16-osios g. 16,70485,54.71795,23.22147,2026-01-01 12:30:03.564,Paštomatas stovi lauke prie įėjimo į prekybos centrą.
0194,LT,Rimi Galgiai,Vilnius,Žvaigždikių g. 2,10238,54.72587,25.41182,2026-01-01 12:30:01.852,Paštomatas stovi lauke prie įėjimo į prekybos centrą.
5106,LT,Norfa,Grigiškės,Kovo 11-osios g. 71,27124,54.66847,25.10422,2026-01-01 12:30:04.613,Paštomatas stovi lauke prie pastato sienos netoli įėjimo i prekybos centrą.
0706,LT,Norfa,Alytus,Jurgiškių g. 2,63131,54.39974,24.01337,2026-03-12 15:38:45.899,
0323,LT,Rimi Klipščiai,Klaipėda,Žaliakelio g. 1,92338,55.75237,21.17493,2026-01-13 12:37:52.558,
0256,LT,Rimi Baltijos,Kaunas,Baltijos g. 58,48221,54.92054,23.87958,2026-01-01 12:30:02.424,Paštomatas stovi lauke, matomas iš Baltijos g. pusės
0193,LT,Express Market,Vilnius,Pelesos g. 57,02109,54.670633,25.289441,2026-01-01 12:30:01.845,Paštomatas stovi lauke prie perkybos centro sienos, matomas iš Pelesos g. pusės.
1004,LT,Rimi,Jonava,Vasario 16 - osios g. 4,55158,55.07319,24.27546,2026-01-01 12:30:03.384,Pašomatas stovi lauke prie šoninės pastato sienos.
0255,LT,Moki-veži,Narsiečiai,Vytauto g. 183,53304,54.84409,23.87873,2026-01-01 12:30:02.416,Paštomatas stovi prie prekybos centro lauko sienos. Matomas iš automobilių aiškstelės.
0510,LT,Norfa,Panevėžys,Vasario 16-osios g. 55,35187,55.73139,24.348249,2026-01-01 12:30:03.032,Paštomatas stovi lauke prie prekybos centro šoninės sienos,matomas iš Vasario 16-osios g. pusės.
0905,LT,Grūstė,Viekšniai,Tilto g. 14,89492,56.23286,22.515685,2026-01-01 12:30:03.343,Paštomatas stovi lauke, prei prekybos centro sienos.
2003,LT,Čia Market,Švėkšna,Liepų a. 9,99383,55.51719,21.62198,2026-01-13 12:47:14.335,
4503,LT,Aibė,Gargždai,Pušų g. 40,96145,55.707148,21.386226,2026-01-13 12:51:45.814,
1705,LT,Norfa,Plungė,Kalniškių g. 18,90158,55.905118,21.844002,2026-01-01 12:30:03.767,Paštomatas stovi lauke prie įėjimo į prekybos centrą.
0904,LT,Norfa,Mažeikiai,Sedos g. 53,89191,56.29950,22.34029,2026-01-01 12:30:03.329,Paštomatas stovi lauke prie įėjimo į prekybos centrą.
0509,LT,Norfa,Panevėžys,Molainių g. 11,37162,55.72180,24.33097,2026-01-01 12:30:03.023,Paštomatas stovi lauke prie prekybos centro šoninės sienos.
0412,LT,Norfa,Šiauliai,Gumbinės g. 145A,76326,55.941521,23.282471,2026-01-01 12:30:02.891,Paštomatas stovi lauke prie prekybos centro šoninės sienos.
2105,LT,Pašto skyrius,Elektrėnai,Trakų g. 4,26118,54.786224,24.67144,2026-01-01 12:30:03.989,Paštomatas stovi lauke , matomas iš Trakų ir Drausystės g. pusių.
3802,LT,Pašto skyrius,Ignalina,Laisvės g. 64,30115,55.342508,26.164516,2026-01-01 12:30:04.407,Paštomatas stovi lauke , matomas iš Ateities g. pusės
2106,LT,Norfa,Širvintos,Zibalų g. 11,19110,55.046307,24.943581,2026-01-01 12:30:03.996,Paštomatas stovi lauke prie prekybos centro šoninės sienos.
1507,LT,Lakaja,Švenčionys,Vilniaus g. 8,18123,55.133510,26.158304,2026-01-01 12:30:03.635,Paštomatas yra prie parduotuvės Lakaja įėjimo.
3302,LT,Norfa,Šakiai,Šaulių g. 49,71117,54.96054,23.03150,2026-01-01 12:30:04.344,Paštomatas stovi lauke. Matomas iš Šaulių g. pusės
0254,LT,Šilas,Kaunas,A. Šapokos g. 38,47250,54.93894,23.85762,2026-01-01 12:30:02.403,Paštomatas stovi lauke prie pastato sienos netoli įėjimo į prekybos centrą.
1303,LT,Čia Market,Telšiai,Dariaus ir Girėno g. 11,87352,55.97612,22.23256,2026-01-01 12:30:03.512,Paštomatas stovi lauke prie prekybos centro šoninės sienos.
1103,LT,Aukštakalnis,Utena,Taikos g. 2 ,28153,55.51015,25.58520,2026-01-01 12:30:03.428,Paštomatas stovi lauke prie prekybos centro sienos.
1104,LT, Rašė,Utena,Vaižganto g. 17,28197,55.51106,25.60486,2026-01-01 12:30:03.436,Paštomatas stovi lauke prie prekybos centro šoninės sienos.
3102,LT,Elimart,Joniškis,V.Kudirkos g. 87,84174,56.23142,23.61199,2026-01-01 12:30:04.291,Paštomatas stovi lauke prie įėjimo į prekybos centrą.
2603,LT,Vigosa,Raseiniai,Jaunimo g. 14,60128,55.38388,23.11784,2026-01-01 12:30:04.15,Paštomatas stovi lauke. Matomas iš Jaunimo g.
0253,LT,Express Market,Kaunas,Kleboniškio g. 27 B,44104,54.95519,23.95027,2026-01-01 12:30:02.395,Paštomatas stovi lauke prie prekybos centro lauko sienos.
0192,LT,LIDL,Vilnius,Gariūnų g. 66,02300,54.658066,25.156287,2026-01-01 12:30:01.828,Paštomatas randasi lauke prie prekybos centro šoninės sienos. Matomas nuo Gariūnų g.
0191,LT,Express Market,Vilnius,L.Sapiegos g. 1C,10312,54.696405,25.310901,2026-01-01 12:30:01.819,Paštomatas stovi lauke prie prekybos centro šoninės sienos. Matomas iš L.Sapiegos ir Mildos g.
1804,LT,Rimi Kretinga,Kretinga,Šventosios g. 27B,97124,55.89527,21.23544,2026-01-13 12:44:00.83,
2602,LT,Maxima,Ariogala,Taurupio g. 15A,60251,55.26841,23.47055,2026-01-01 12:30:04.139,Paštomatas stovi lauke. Matomas iš Taurupio g., Žemaičių g.ir Laukų g. pusių.
0705,LT,Rimi Alytus,Alytus,Ūdrijos g. 1,62411,54.40741,24.01689,2026-03-12 15:37:53.071,
0190,LT,Lidl,Vilnius,Pramonės g. 17A,11118,54.69255,25.41212,2026-01-01 12:30:01.812,Paštomatas stovi lauke.Matomas iš Pramonės g. pusės.
5205,LT,Pašto skyrius,Eišiškės,Gegužės a. 18,17174,54.16851,24.99466,2026-01-01 12:30:04.636,Paštomatas stovi lauke prie pašto skyriaus šoninės sienos.
0189,LT,Norfa ,Vilnius,Zujūnų g. 1,06282,54.711052,25.160387,2026-01-01 12:30:01.806,Paštomatas stovi lauke. Prie prekybos centro šoninės sienos.
5003,LT,IKI Lozoraičio,Garliava,S. Lozoraičio g. 2,53237,54.832069,23.876259,2026-01-01 12:30:04.579,Paštomatas stovi lauke, matomas iš S. Lozoraičio g. pusės
0188,LT,Maxima,Vilnius,Moravų g. 7,11329,54.65048,25.324844,2026-01-01 12:30:01.792,Paštomatas stovi lauke, prie įėjimo į prekybos centrą.
0187,LT,Maxima Avižieniai,Vilnius,Saulės g. 1,14185,54.763937,25.194016,2026-01-01 12:30:01.777,Paštomatas stovi lauke prie prekybos centro šoninės sienos. Matomas iš Sudervės g. pusės
0251,LT,Rimi Ringaudai,Kaunas,Varžupio g. 1,53349,54.893832,23.81412,2026-01-01 12:30:02.391,Paštomatas stovi lauke prie prekybos centro šoninės sienos.  Matomas nuo įvažiavimo į prekybos centro automobilių stovėjimo aikštelę.
4502,LT,Aibė,Gargždai,Vasarios 16-osios g.45,96119,55.717696,21.394182,2026-01-13 12:51:06.015,
0250,LT,Maxima,Kaunas,Rokų g. 17,46114,54.840706,23.94856,2026-01-01 12:30:02.381,Paštomatas stovi lauke. Matomas iš prekybos centro automobilių stovėjimo aikštelės.
5204,LT,Pašto skyrius,Šalčininkai,Vilniaus g. 61,17116,54.307465,25.384354,2026-01-01 12:30:04.634,Paštomatas stovi lauke. Matomas iš Vilniaus g. pusės.
2104,LT,Maxima,Širvintos,I.Šeiniaus g. 19,19125,55.038202,24.953996,2026-01-01 12:30:03.979,Paštomatas stovi lauke prie prekybos centro šoninės sienos.
0249,LT,Rimi Studentų,Kaunas,Studentų g. 19,50240,54.908534,23.951524,2026-01-01 12:30:02.372,Paštomatas stovi lauke. Matomas iš Studentų g. pusės
0248,LT,Rimi Krėvės,Kaunas,V. Krėvės pr.  43A,49440,54.917479,23.966604,2026-01-01 12:30:02.368,Paštomatas stovi lauke prie prekybos centro šoninės sienos. Matomas iš V.Krėvės pr. pusės.
0186,LT,Verslo namai Paupys,Vilnius,Aukštaičių g. 7,11341,54.678929,25.304512,2026-01-01 12:30:01.76,Paštomatas stovi lauke prie Verslo namai "Paupys" galinės pastato sienos. Matomas iš Paupio g. pusės.
3202,LT,IKI,Birštonas,S. Dariaus ir S. Girėno g. 24,59212,54.605394,24.028887,2026-01-01 12:30:04.319,Paštomatas stovi lauke prie prekybos centro šoninės sienos. Matomas iš S. Dariaus ir S. Girėno ir Vaižganto g. pusių.
0185,LT,LIDL,Vilnius,S. Stanevičiaus g. 2A,07129,54.720923,25.254885,2026-01-01 12:30:01.745,Paštomatas stovi lauke. Matomas iš prekybos centro automobilių stovėjimo aikštelės.
2302,LT,IKI,Rokiškis,Panevėžio g. 16,42162,55.946219,25.585032,2026-01-01 12:30:04.059,Paštomatas stovi lauke, prie prekybos centro šoninės sienos. Matosi nuo Panevežio g. pusės
2803,LT,IKI,Jurbarkas,Dariaus ir Girėno g. 25,74127,55.077511,22.765341,2026-01-01 12:30:04.216,Paštomatas stovi lauke prie prekybos centro šoninės sienos. Matomas nuo P.Cvirkos g. pusės
5203,LT,IKI,Rudamina,Gamyklos g. 26,13249,54.592837,25.341629,2026-01-01 12:30:04.631,Paštomatas stovi lauke prie prekybos centro šoninės sienos. Matomas iš Taikos g. pusės.
5105,LT,IKI,Pagiriai,Durpių g. 40,14118,54.577624,25.200801,2026-01-01 12:30:04.61,Paštomatas stovi lauke, prie įėjimo į prekybos centrą.
4203,LT,Maxima,Rumšiškės,L. Lekavičiaus g. 32,56337,54.872499,24.214641,2026-01-01 12:30:04.496,Paštomatas yra lauke, prie prekybos centro šoninės sienos.
1203,LT,LIDL,Kėdainiai,J.Basanavičiaus g. 87B,57357,55.278833,23.964724,2026-01-01 12:30:03.472,Paštomatas stovi lauke. Matomas iš prekybos centro automobilių stovėjimo aikštelės.
0322,LT,IKI,Klaipėda,Priestočio g. 24,92228,55.719744,21.138372,2026-01-13 12:37:09.589,
0182,LT,LIDL,Vilnius,J. Tiškevičiaus g. 17,02231,54.624853,25.111974,2026-01-01 12:30:01.72,Paštomatas stovi lauke. Matomas iš prekybos centro automobilių stovėjimo aikštelės.
0184,LT,LIDL,Vilnius,Žirmūnų g. 67,09112,54.716969,25.305955,2026-01-01 12:30:01.734,Paštomatas stovi lauke prie prekybos centro šoninės sienos.
0179,LT,Rimi Tarandė,Vilnius,Vaivadiškių g. 2,12151,54.748531,25.203193,2026-01-01 12:30:01.693,Paštomatas stovi lauke prie prekybos centro šoninės sienos.
1603,LT,IKI,Ukmergė,Vilniaus g. 62,20159,55.244116,24.773193,2026-01-01 12:30:03.672,Paštomatas stovi lauke, prie prekybos centro šoninės sienos. Matomas iš Antakalnio g. pusės.
1403,LT,LIDL,Vilkaviškis,Vytauto g. 77,70139,54.646894,23.03846,2026-01-01 12:30:03.551,Paštomatas yra lauke prie prekybos centro vėžimelių saugojimo vietos.
0411,LT,LIDL,Šiauliai,Tilžės g. 3,78322,55.908533,23.262605,2026-01-01 12:30:02.888,Paštomatas stovi lauke matomas nuo prekybos centro automobilių stovėjimo aikštelės.
0410,LT,LIDL,Šiauliai,Tilžės g. 217,76200,55.940273,23.325622,2026-01-01 12:30:02.883,Paštomatas stovi lauke prie prekybos centro galinės sienos.
0321,LT,IKI Naikupė,Klaipėda,Nidos g. 5,93216,55.678635,21.156466,2026-01-13 12:36:38.468,
0320,LT, Pepco,Klaipėda,H. Manto g. 36,92233,55.716157,21.129164,2026-01-13 12:36:02.514,
1704,LT,LIDL,Plungė,J.Tumo-Vaižganto g. 110,90142,55.902106,21.827144,2026-01-01 12:30:03.759,Paštomatas stovi lauke, matomas nuo prekybos centro automobilių stovėjimo aikštelės.
0247,LT,LIDL,Kaunas,Baltų pr. 10,48165,54.931874,23.887029,2026-01-01 12:30:02.364,Paštomatas stovi lauke. Matomas nuo prekybos centro automobilių stovėjimo aikštelės.
1602,LT,LIDL,Ukmergė,Vytauto g. 111A,20184,55.259474,24.791811,2026-01-01 12:30:03.657,Paštomatas yra lauke, prie prekybos centro šoninės sienos. Matomas iš autobusų stoties pusės.
0177,LT,LIDL,Vilnius,Rasų g. 9A,02102,54.673489,25.295791,2026-01-01 12:30:01.667,Paštomatas yra lauke, matomas iš prekybos centro automobilių stovėjimo aikštelės.
0608,LT,LIDL,Marijampolė,Žemaitės g. 22,68264,54.556405,23.355845,2026-01-01 12:30:03.149,Paštomatas yra lauke, matomas iš prekybos centro automobilių stovėjimo aikštelės.
0607,LT,LIDL,Marijampolė,Palangos g. 22,68188,54.567240,23.348778,2026-01-01 12:30:03.137,Paštomatas yra lauke, prie prekybos centro šoninės sienos.Matomas nuo prekybos centro automobilių aukštelės.
1003,LT,LIDL,Jonava,Žemaitės g. 3,55134,55.081678,24.26948,2026-01-01 12:30:03.379,Paštomatas randasi lauke. Matomas nuo prekybos centro automobilių aikštelės.
0174,LT,LIDL,Vilnius,Kapsų g. 1,02169,54.660971,25.27617,2026-01-01 12:30:01.639,Paštomatas yra lauke , matomas nuo prekybos centros automobilių stovėjimo aikštelės.
0175,LT,LIDL,Vilnius,Kalvarijų g.  180,08204,54.713975,25.28396,2026-01-01 12:30:01.647,Paštomatas yra lauke matomas nuo Tauragnų g. pusės
1302,LT,LIDL,Telšiai,Luokės g. 74A,87140,55.975572,22.266818,2026-01-01 12:30:03.504,Paštomatas randasi lauke. Prie prekybos centro automobilių stovėjimo aikštelės.
0508,LT,LIDL,Panevėžys,Kosmonautų g. 14 ,37355,55.731165,24.340913,2026-01-01 12:30:03.017,Paštomatas randasi lauke, matomas iš Nemuno g. pusės
0507,LT,LIDL,Panevėžys,J.Basanavičiaus g. 67,36204,55.716557,24.372649,2026-01-01 12:30:03.01,Paštomatas yra lauke. Matomas nuo prekybos centro automobilų aikštelės.
0183,LT,LIDL,Vilnius,Vėtrungių g. 16,06305,54.738137,25.230641,2026-01-01 12:30:01.724,Paštomatas yra lauke prie prekybos centro šoninės sienos.
0180,LT,LIDL,Vilnius,Nidos g. 1,06293,54.710157,25.185543,2026-01-01 12:30:01.7,Paštomatas yra lauke prie prekybos centro šoninės sienos.
0178,LT,LIDL,Vilnius,Sausio 13-osios g. 3,04343,54.69324,25.21880,2026-01-01 12:30:01.682,Paštomatas yra prekybos centro požeminėje automobilių stovėjimo aikštelėje.
0176,LT,LIDL,Vilnius,Dūkštų g. 34 ,07171,54.711659,25.240919,2026-01-01 12:30:01.654,Paštomatas yra lauke prie prekybos centro šoninės sienos.
0409,LT,LIDL,Šiauliai,Pramonės g.  1A,78137,55.920337,23.294595,2026-01-01 12:30:02.879,Paštomatas randasi lauke prie įvažiavimo į prekybos centro automobilių aikštelę.
0318,LT,LIDL,Klaipėda,Taikos pr. 66B,93219,55.68359,21.15969,2026-01-13 12:33:53.214,
0319,LT,LIDL,Klaipėda,Tilžės g. 56B,91110,55.704179,21.158502,2026-01-13 12:35:24.748,
0244,LT,LIDL,Kaunas,Jonavos g. 40,44263,54.901922,23.896822,2026-01-01 12:30:02.349,Paštomatas randasi lauke . Matomas iš automobilių stovėjimo aikštelės.
0245,LT,LIDL,Kaunas,Šiaurės pr. 1A,49188,54.929457,23.969267,2026-01-01 12:30:02.359,Paštomatas yra lauke, matomas nuo Šiaurės pr.
2002,LT,LIDL,Šilutė,Tilžės g. 22,99169,55.343747,21.484101,2026-01-13 12:46:40.293,
0408,LT,Tau, PC,Šiauliai,Birutės g. 37,76215,55.947706,23.297247,2026-01-01 12:30:02.868,Paštomatas yra lauke, prie įėjimo į prekybos centrą.
0173,LT,Maxima,Vilnius,P.Žvirkos g. 1,02210,54.60565,25.26221,2026-01-01 12:30:01.631,Paštomatas yra lauke,prie prekybos centro šoninės sienos.
0172,LT,Rimi Pavilnionių,Vilnius,Pavilnionių g. 22,05273,54.735449,25.217641,2026-01-01 12:30:01.624,Paštomatas yra lauke, matomas iš Gileikių g. pusės.
5104,LT,Rimi Trakai,Trakai,Vytauto g. 90,21106,54.63342,24.93506,2026-01-01 12:30:04.606,Paštomatas stovi lauke, prie  taromato sienos.
4302,LT,Norfa,Babtai,Kauno g. 28B,54333,55.08312,23.79942,2026-01-01 12:30:04.524,Paštomatas yra lauke ,prie parduotuvės šoninės sienos.
3402,LT,IKI Varėna,Varėna,Vytauto g. 18,65184,54.211633,24.569602,2026-03-12 15:47:54.94,
1904,LT,Norfa,Radviliškis,Taikos g. 9,82128,55.800486,23.562122,2026-01-01 12:30:03.9,Paštomatas yra lauke. Prie prekybos centro pastato šoninės sienos. Matomas iš Taikos g. pusės.
1506,LT,Norfa,Pabradė,Molėtų g. 4,18169,54.979634,25.755995,2026-01-01 12:30:03.625,Paštomatas yra lauke . Prie prekybos centro pastato sienos.
3902,LT,Senukai,Lazdijai,Sodų g. 12,67112,54.23138,23.51641,2026-03-12 15:47:17.454,
2403,LT,Norfa,Venta,Plento g. 2A,85310,56.193364,22.679285,2026-01-01 12:30:04.084,Paštomatas yra lauke prie prekybos centro pastato sienos.
0243,LT,IKI,Raudondvaris,J.Naujalio g. 20B,54138,54.938784,23.777461,2026-02-20 19:03:37.694,
0242,LT,Urmo prekybos miestelis,Kaunas,Pramonės pr. 16,51271,54.916087,23.986894,2026-01-01 12:30:02.326,Paštomatas yra Urmo prekybos bazės aikštelėje, netoli Mileniumo pastato.
0241,LT,Rimi Prancūzų,Kaunas,Prancūzų g. 81,44426,54.891546,23.949199,2026-01-01 12:30:02.315,Paštomatas yra lauke prie prekybos centro pastato šoninės sienos.
0170,LT,Maxima XX,Vilnius,Santaros g. 5,08409,54.756978,25.277948,2026-01-01 12:30:01.599,Paštomatas yra lauke, matomas iš Santaros g. pusės
4902,LT,Maxima X,Riešė,Beržų g. 92,14266,54.807176,25.251503,2026-01-01 12:30:04.569,Paštomatas yra lauke prie įėjimo į  prekybos centrą.
0171,LT,Maxima X,Vilnius,Žaliųjų ežerų g. 207,08471,54.800706,25.348568,2026-01-01 12:30:01.612,Paštomatas yra lauke, prie prekybos centro pastato šoninės sienos.
1902,LT,Gausa, PC,Baisogala,Maironio g. 44,82320,55.638810,23.723466,2026-01-01 12:30:03.875,Paštomatas stovi lauke. Matomas iš Maironio g. pusės
0407,LT,IKI Lyra,Šiauliai,Lyros g. 19A,78268,55.914902,23.262142,2026-01-01 12:30:02.864,Paštomatas yra lauke prie prekybos centro sienos .
0317,LT,Technorama,Klaipėda,Taikos pr. 39,91150,55.6980,21.1465,2026-01-13 12:32:53.328,
0168,LT,Rimi Rygos,Vilnius,Rygos g. 8,05270,54.71534,25.22446,2026-01-01 12:30:01.584,Paštomatas yra lauke. Prie prekybos centro šoninės sienos.
7001,LT,Norfa,Rūdiškės,Paluknės g. 1,21172,54.520836,24.834763,2026-01-01 12:30:04.667,Paštomatas yra lauke prie prekybos centro pastato pagrindinio įėjimo.
1505,LT,LIDL,Visaginas,Veteranų g. 9,31114,55.598944,26.434635,2026-01-01 12:30:03.616,Paštomatas yra lauke , prie prekybos centro šoninės sienos.
2502,LT,Malonė, PC,Druskininkai,M.K Čiurlionio g. 107,66161,54.011442,23.990306,2026-03-12 15:43:31.112,
1504,LT,Norfa,Švenčionėliai,Žemutinės g. 26,18212,55.169467,26.003813,2026-01-01 12:30:03.611,Paštomatas yra lauke, prie prekybos centro įėjimo.
1402,LT,Norfa,Kybartai,Vištyčio g. 40,70428,54.631154,22.755410,2026-01-01 12:30:03.538,Paštomatas yra lauke, prie prekybos centro šoninės sienos.
0169,LT,Rimi Bendorėliai,Vilnius,Senasis Ukmergės kl. 46A,14302,54.77736,25.19205,2026-01-01 12:30:01.596,Paštomatas yra lauke , prie prekybos šoninės sienos.
6001,LT,Norfa,Pagėgiai,Vilniaus g. 18A,99292,55.135278,21.907060,2026-01-13 12:52:44.977,
1903,LT,Norfa,Šeduva,Panevėžio g. 33,82224,55.756420,23.762576,2026-01-01 12:30:03.887,Paštomatas yra lauke prie prekybos centro šoninės sienos.
1002,LT,Norfa,Rukla,Karaliaus Mindaugo g. 10,55285,55.052706,24.37743,2026-01-01 12:30:03.37,Paštomatas yra lauke prie prekybos centro šoninės sienos.
0803,LT,Norfa,Tauragė,Šilalės g. 87C,72205,55.267707,22.287623,2026-01-01 12:30:03.26,Paštomatas yra lauke, prie prekybos centro šoninės sienos.
2402,LT,Pašto skyrius,Akmenė,K.Kasakausko g. 7,85367,56.245313,22.749378,2026-01-01 12:30:04.072,Paštomatas yra lauke , prie pašto pagrindinio įėjimo.
1202,LT,IKI Gegučių,Kėdainiai,Gegučių g. 13,57461,55.283164,23.962116,2026-01-01 12:30:03.464,Paštomatas yra lauke prie prekybos centro pastato  šoninės sienos.
0314,LT,Rimi Slengiai,Klaipėda,Dangaus g. 34, Slengiai,92343,55.736839,21.191818,2026-01-13 12:31:44.502,
0238,LT,B and B Hotel,Karmėlava,Vilniaus g. 52A,54459,54.972227,24.0692,2026-02-20 18:31:58.848,
0506,LT,Vasaris, PC,Panevėžys,Aukštaičių g. 88,36115,55.72578,24.384239,2026-01-01 12:30:02.997,Paštomatas yra lauke, prie prekybos centro pastato šoninės sienos, matomas nuo Aukštaičių g. pusės
1802,LT,Pašto skyrius,Skuodas,Gedimino g. 6,98116,56.270158,21.529217,2026-01-13 12:43:24.253,
1702,LT,IKI Plungė-Turgus,Plungė,Laisvės g. 5,90156,55.909374,21.856726,2026-01-01 12:30:03.737,Paštomatas yra lauke, prie prekybos centro šoninės sienos.
0316,LT,Rimi Dercekliai,Klaipėda,Nidos g. 1, Dercekliai,96383,55.578416,21.270966,2026-01-13 12:32:20.546,
0903,LT,IKI Venta,Mažeikiai,Ventos g. 10B,89171,56.30887,22.323752,2026-01-01 12:30:03.313,Paštomatas yra lauke prie prekybos centro šoninės sienos.
1703,LT,Pašto skyrius,Rietavas,Plungės g. 21,90313,55.724639,21.930742,2026-01-01 12:30:03.745,Paštomatas yra lauke , matomas iš Plungės g. pusės
2702,LT,IKI,Biržai,Vytauto g. 27,41172,56.201256,24.756911,2026-01-01 12:30:04.192,Paštomatas yra lauke , prie parduotuvės šoninės sienos
0313,LT,Senukai,Klaipėda,Liepų g. 81,92195,55.722442,21.155731,2026-01-13 12:31:00.779,
0606,LT,Pašto skyrius,Kazlų Rūda,J. Basanavičiaus 6A,69415,54.752663,23.49175,2026-01-01 12:30:03.127,Paštomatas yra lauke , prie pašto pastato pagrindinio įėjimo.
0164,LT,IKI Plytinės,Vilnius,Saulėtekio al. 43,10227,54.725243,25.342348,2026-01-01 12:30:01.552,Paštomatas yra lauke , prie prekybos centro galinės sienos.
5202,LT,KOOPS,Jašiūnai,M.Balinsko g. 2,17249,54.43957,25.326522,2026-01-01 12:30:04.628,Paštomatas randasi lauke prie prekybos centro priekinės sienos
5103,LT,Norfa,Lentvaris,Klevų al. 4,25109,54.646669,25.051247,2026-01-01 12:30:04.598,Paštomatas yra lauke prie parduotuvės pastato sienos.
5102,LT,IKI Lentvaris,Lentvaris,Geležinkelio g. 38-1,25116,54.644082,25.046398,2026-01-01 12:30:04.595,Paštomatas randasi lauke prie prekybos centro šoninės sienos.
5002,LT,Aibė,Mastaičiai,Mokslo g. 11,53312,54.823191,23.841248,2026-01-01 12:30:04.575,Paštomatas yra lauke prie prekybos centro pagrindinio įėjimo.
2802,LT,IKI,Vilkija,Čekiškės g. 98,54221,55.043802,23.582761,2026-02-20 19:25:12.512,
1502,LT,Pašto skyrius,Švenčionys,Vilniaus g. 18,18123,55.131661,26.155626,2026-01-01 12:30:03.592,Paštomatas yra lauke, prie pašto įėjimo.
1102,LT,Senukai,Utena,J. Basanavičiaus g. 52,28142,55.498009,25.596979,2026-01-01 12:30:03.42,Paštomatas yra lauke, matomas iš Donelaičio g. pusės
0239,LT,Šilas,Noreikiškės,Šiltnamių g. 19,53363,54.890142,23.853656,2026-01-01 12:30:02.292,Paštomatas stovi lauke, prie prekybos centro šoninės sienos.
0165,LT,Rimi Naujoji Vilnia,Vilnius,Šiaurės g. 37,11107,54.700615,25.410053,2026-01-01 12:30:01.56,Paštomatas yra lauke prie PC RIMI , matomas iš Šiaurė g.  pusės
1503,LT,Aibė,Mickūnai,Vilniaus g. 17A,13116,54.702425,25.520959,2026-01-01 12:30:03.595,Paštomatas yra lauke, prie pastato šoninės sienos.
0167,LT,Norfa,Vilnius,Salininkų g. 129A,02210,54.605287,25.264065,2026-01-01 12:30:01.572,Paštomatas yra lauke prie prekybos centro šoninės sienos.
0166,LT,Norfa,Vilnius,A.P Kavoliuko g. 6,04326,54.697866,25.210894,2026-01-01 12:30:01.565,Paštomatas stovi lauke prie prekybos centro šoninės sienos.
0605,LT,Pašto skyrius,Kalvarija,Laisvės g. 1,69206,54.414545,23.227662,2026-01-01 12:30:03.117,Paštomatas yra lauke prie Lietuvos pašto pastato šoninės sienos, matomas iš Laisvės g.ir S. Dariaus ir S.Girėno g. pusių.
4202,LT,Pašto skyrius,Žiežmariai,Žąslių g. 5,56235,54.805034,24.444112,2026-01-01 12:30:04.487,Paštomatas yra lauke prie Lietuvos pašto pastato pagrindinio įėjimo.
0237,LT,Express Market,Kaunas,Kalniečių g. 172 ,50138,54.919979,23.932842,2026-01-01 12:30:02.28,Paštomatas yra lauke prie PC Express Market šoninės sienos.
4102,LT,Pašto skyrius,Molėtai,Vilniaus g. 43,33102,55.232090,25.419384,2026-01-01 12:30:04.457,Paštomatas yra lauke prie Lietuvos pašto pastato šoninės sienos, matomas iš Vilniaus g.pusės
2103,LT,Pašto skyrius,Vievis,Vilniaus g. 55A,21376,54.770874,24.819004,2026-01-01 12:30:03.971,Paštomatas yra lauke prie Lietuvos pašto pastato  pagrindinio įėjimo
2102,LT,LIDL,Elektrėnai,Sabališkių g. 1D,26141,54.788737,24.674972,2026-01-01 12:30:03.959,Paštomatas yra lauke, matomas nuo prekybos centro automobilių stovėjimo aikštelės.
3701,LT,Pašto skyrius,Pakruojis,Vytauto Didžiojo g. 17,83155,55.977647,23.845942,2026-01-01 12:30:04.396,Paštomatas yra lauke prie Lietuvos pašto pastato šoninės sienos, matomas iš Pieninės g. pusės
2202,LT,LIDL,Palanga,Klaipėdos pl. 59,00230,55.919201,21.076974,2026-01-13 12:49:05.175,
0802,LT,Pašto skyrius,Tauragė,Dariaus ir Girėno g. 16 ,72256,55.252074,22.285278,2026-01-01 12:30:03.251,Paštomatas yra lauke prie Lietuvos pašto pastato pagrindinio įėjimo.
0240,LT,Rimi Europos,Kaunas,Europos pr. 43,46329,54.876020,23.912428,2026-01-01 12:30:02.306,Paštomatas yra lauke prie prekybos centro šoninės sienos.
0236,LT,Šilas,Kaunas,Pašilės g. 108 ,51313,54.909389,23.965170,2026-01-01 12:30:02.271,Paštomatas yra lauke, matomas iš Pašilės g. pusės
0235,LT,Šilas,Kaunas,Lubinų g. 155,47222,54.945420,23.828236,2026-01-01 12:30:02.264,Paštomatas yra lauke, prie prekybos centro Šilas
0163,LT,Dominikonų g. ,Vilnius,Dominikonų g. 4,01131,54.680897,25.283554,2026-01-01 12:30:01.541,Paštomatas yra lauke, Unipark stovėjimo aikštelėje, matomas iš Dominikonų g.
0234,LT,LIDL,Kaunas,Veiverių g. 146,46354,54.869355,23.887494,2026-01-01 12:30:02.251,Paštomatas yra lauke , matomas nuo prekybos centro automobilių stovėjimo aikštelės.
0233,LT,Savas,Kaunas,Savanorių pr. 346,49428,54.921706,23.963338,2026-01-01 12:30:02.244,Paštomatas yra lauke, prie PC SAVAS, matomas iš Partizanų g. pusės
